total_responses,invalid_count,invalid_pct,question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
11172,17,0.15,1396,D,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,505,C,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,1468,D,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,1419,D,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,667,A,B,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,679,B,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,674,D,A,True,True,0.75,1.0,0.8571428571428571
11172,17,0.15,753,A,B,True,True,0.625,1.0,0.7857142857142857
11172,17,0.15,95,D,A,True,True,0.625,1.0,0.7857142857142857
11172,17,0.15,585,A,B,True,True,0.625,1.0,0.7857142857142857
11172,17,0.15,1149,D,A,True,True,0.625,1.0,0.7857142857142857
11172,17,0.15,658,D,A,True,True,0.875,0.5,0.7857142857142857
11172,17,0.15,952,B,A,True,True,0.75,0.75,0.7857142857142857
11172,17,0.15,273,C,A,True,True,0.625,1.0,0.7857142857142857
11172,17,0.15,253,C,A,True,False,0.75,1.0,0.7857142857142857
11172,17,0.15,1094,D,A,True,False,0.75,1.0,0.7857142857142857
11172,17,0.15,833,B,A,True,True,0.75,0.75,0.7857142857142857
11172,17,0.15,572,B,A,True,True,0.75,0.75,0.7857142857142857
11172,17,0.15,631,B,A,True,False,0.875,0.75,0.7857142857142857
11172,17,0.15,1036,D,A,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,71,C,A,True,True,0.625,0.75,0.7142857142857143
11172,17,0.15,1465,D,A,True,True,0.75,0.5,0.7142857142857143
11172,17,0.15,358,D,A,True,False,0.75,0.75,0.7142857142857143
11172,17,0.15,320,B,A,True,True,0.75,0.5,0.7142857142857143
11172,17,0.15,1275,B,A,True,True,0.625,0.75,0.7142857142857143
11172,17,0.15,191,A,B,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,1532,D,A,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,769,B,A,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,1026,A,B,True,False,0.875,0.5,0.7142857142857143
11172,17,0.15,612,D,A,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,1242,B,A,True,True,0.625,0.75,0.7142857142857143
11172,17,0.15,930,B,A,True,True,0.625,0.75,0.7142857142857143
11172,17,0.15,961,A,B,True,False,0.875,0.5,0.7142857142857143
11172,17,0.15,280,C,A,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,292,A,B,True,True,0.5,1.0,0.7142857142857143
11172,17,0.15,910,D,A,True,True,0.625,0.75,0.7142857142857143
11172,17,0.15,80,B,A,True,True,0.625,0.5,0.6428571428571429
11172,17,0.15,1352,B,A,True,True,0.375,1.0,0.6428571428571429
11172,17,0.15,143,C,A,False,False,0.625,1.0,0.6428571428571429
11172,17,0.15,742,D,A,True,False,0.625,0.75,0.6428571428571429
11172,17,0.15,217,C,A,True,False,0.75,0.5,0.6428571428571429
11172,17,0.15,363,A,B,True,False,0.5,1.0,0.6428571428571429
11172,17,0.15,1147,D,A,True,False,0.5,1.0,0.6428571428571429
11172,17,0.15,1311,B,A,True,True,0.625,0.5,0.6428571428571429
11172,17,0.15,296,D,A,True,True,0.625,0.5,0.6428571428571429
11172,17,0.15,1179,D,A,True,False,0.5,1.0,0.6428571428571429
11172,17,0.15,1117,B,A,True,True,0.375,1.0,0.6428571428571429
11172,17,0.15,1009,C,A,True,True,0.75,0.25,0.6428571428571429
11172,17,0.15,1480,D,A,True,True,0.75,0.25,0.6428571428571429
11172,17,0.15,540,C,A,True,True,0.375,1.0,0.6428571428571429
11172,17,0.15,574,A,B,True,True,0.5,0.75,0.6428571428571429
11172,17,0.15,69,D,A,True,True,0.5,0.6666666666666666,0.6153846153846154
11172,17,0.15,197,D,A,True,False,0.375,1.0,0.5714285714285714
11172,17,0.15,815,B,A,True,True,0.375,0.75,0.5714285714285714
11172,17,0.15,103,C,A,True,False,0.625,0.5,0.5714285714285714
11172,17,0.15,1325,D,A,True,True,0.25,1.0,0.5714285714285714
11172,17,0.15,1209,D,A,True,False,0.75,0.25,0.5714285714285714
11172,17,0.15,1121,D,A,True,True,0.5,0.5,0.5714285714285714
11172,17,0.15,1499,A,B,True,True,0.25,1.0,0.5714285714285714
11172,17,0.15,1066,C,A,True,True,0.625,0.25,0.5714285714285714
11172,17,0.15,1119,C,A,True,True,0.375,0.75,0.5714285714285714
11172,17,0.15,1473,B,A,True,True,0.625,0.25,0.5714285714285714
11172,17,0.15,251,B,A,True,True,0.375,0.75,0.5714285714285714
11172,17,0.15,1129,B,A,False,False,0.625,0.75,0.5714285714285714
11172,17,0.15,318,B,A,True,False,0.875,0.0,0.5714285714285714
11172,17,0.15,900,C,A,True,True,0.625,0.25,0.5714285714285714
11172,17,0.15,934,D,A,True,False,0.625,0.5,0.5714285714285714
11172,17,0.15,1332,B,A,True,True,0.25,1.0,0.5714285714285714
11172,17,0.15,1237,D,A,True,True,0.5,0.5,0.5714285714285714
11172,17,0.15,84,B,A,False,True,0.25,1.0,0.5
11172,17,0.15,697,B,A,True,False,0.75,0.0,0.5
11172,17,0.15,85,B,A,True,True,0.625,0.0,0.5
11172,17,0.15,701,D,A,True,False,0.625,0.25,0.5
11172,17,0.15,1201,D,A,True,True,0.25,0.75,0.5
11172,17,0.15,842,B,A,False,True,0.25,1.0,0.5
11172,17,0.15,487,C,A,True,False,0.5,0.5,0.5
11172,17,0.15,1448,D,A,True,False,0.625,0.25,0.5
11172,17,0.15,1070,D,A,True,False,0.5,0.5,0.5
11172,17,0.15,1032,A,B,True,False,0.5,0.5,0.5
11172,17,0.15,59,D,A,True,True,0.125,1.0,0.5
11172,17,0.15,619,C,A,True,False,0.5,0.5,0.5
11172,17,0.15,629,B,A,True,True,0.375,0.5,0.5
11172,17,0.15,261,D,A,True,False,0.625,0.25,0.5
11172,17,0.15,478,D,A,True,True,0.5,0.25,0.5
11172,17,0.15,209,C,A,True,False,0.125,1.0,0.42857142857142855
11172,17,0.15,140,A,B,True,False,0.375,0.5,0.42857142857142855
11172,17,0.15,236,A,B,True,False,0.625,0.0,0.42857142857142855
11172,17,0.15,726,C,A,False,True,0.375,0.5,0.42857142857142855
11172,17,0.15,1346,D,A,False,False,0.625,0.25,0.42857142857142855
11172,17,0.15,911,B,A,True,False,0.5,0.25,0.42857142857142855
11172,17,0.15,593,C,A,True,True,0.125,0.75,0.42857142857142855
11172,17,0.15,275,B,A,True,False,0.375,0.5,0.42857142857142855
11172,17,0.15,299,C,A,False,True,0.25,0.75,0.42857142857142855
11172,17,0.15,1313,B,A,True,True,0.125,0.75,0.42857142857142855
11172,17,0.15,395,A,B,False,False,0.625,0.25,0.42857142857142855
11172,17,0.15,559,D,A,True,True,0.125,0.75,0.42857142857142855
11172,17,0.15,339,B,A,True,False,0.125,1.0,0.42857142857142855
11172,17,0.15,1080,B,A,True,False,0.375,0.5,0.42857142857142855
11172,17,0.15,1406,B,A,True,False,0.5,0.25,0.42857142857142855
11172,17,0.15,1530,C,A,True,False,0.125,1.0,0.42857142857142855
11172,17,0.15,1531,D,A,True,False,0.5,0.25,0.42857142857142855
11172,17,0.15,1003,D,A,True,False,0.375,0.5,0.42857142857142855
11172,17,0.15,1528,B,A,True,True,0.5,0.0,0.42857142857142855
11172,17,0.15,1498,B,A,True,False,0.625,0.0,0.42857142857142855
11172,17,0.15,62,C,A,True,False,0.5,0.25,0.42857142857142855
11172,17,0.15,741,B,A,True,False,0.375,0.25,0.35714285714285715
11172,17,0.15,746,D,A,True,False,0.25,0.5,0.35714285714285715
11172,17,0.15,242,C,A,True,False,0.375,0.25,0.35714285714285715
11172,17,0.15,259,C,A,False,True,0.0,1.0,0.35714285714285715
11172,17,0.15,1194,C,A,True,False,0.25,0.5,0.35714285714285715
11172,17,0.15,1322,D,A,False,True,0.125,0.75,0.35714285714285715
11172,17,0.15,1115,D,A,True,False,0.25,0.5,0.35714285714285715
11172,17,0.15,1081,D,A,True,False,0.125,0.75,0.35714285714285715
11172,17,0.15,1251,A,B,False,False,0.125,1.0,0.3076923076923077
11172,17,0.15,4,A,B,False,False,0.0,1.0,0.2857142857142857
11172,17,0.15,375,B,A,False,False,0.0,1.0,0.2857142857142857
11172,17,0.15,1268,C,A,False,False,0.5,0.0,0.2857142857142857
11172,17,0.15,634,D,A,True,False,0.125,0.5,0.2857142857142857
11172,17,0.15,1193,B,A,False,False,0.5,0.0,0.2857142857142857
11172,17,0.15,586,A,B,False,False,0.375,0.25,0.2857142857142857
11172,17,0.15,1091,D,A,False,False,0.375,0.25,0.2857142857142857
11172,17,0.15,489,D,A,True,True,0.0,0.5,0.2857142857142857
11172,17,0.15,857,D,A,False,False,0.5,0.0,0.2857142857142857
11172,17,0.15,1358,A,B,True,False,0.25,0.25,0.2857142857142857
11172,17,0.15,39,D,A,False,True,0.125,0.5,0.2857142857142857
11172,17,0.15,783,C,A,True,True,0.125,0.25,0.2857142857142857
11172,17,0.15,1170,C,A,True,True,0.0,0.25,0.21428571428571427
11172,17,0.15,107,D,A,False,False,0.125,0.5,0.21428571428571427
11172,17,0.15,1523,B,A,True,False,0.25,0.0,0.21428571428571427
11172,17,0.15,1502,A,B,False,False,0.375,0.0,0.21428571428571427
11172,17,0.15,1137,B,A,True,False,0.0,0.5,0.21428571428571427
11172,17,0.15,397,D,A,True,True,0.125,0.0,0.21428571428571427
11172,17,0.15,1285,C,A,False,False,0.25,0.25,0.21428571428571427
11172,17,0.15,377,B,A,True,False,0.125,0.25,0.21428571428571427
11172,17,0.15,1280,C,A,True,False,0.0,0.5,0.21428571428571427
11172,17,0.15,1020,C,A,False,False,0.0,0.75,0.21428571428571427
11172,17,0.15,90,C,A,True,False,0.125,0.25,0.21428571428571427
11172,17,0.15,98,C,A,True,False,0.25,0.0,0.21428571428571427
11172,17,0.15,83,D,A,True,False,0.125,0.25,0.21428571428571427
11172,17,0.15,566,D,A,True,False,0.25,0.0,0.21428571428571427
11172,17,0.15,1113,B,A,False,False,0.0,0.75,0.21428571428571427
11172,17,0.15,1372,B,A,True,False,0.0,0.5,0.21428571428571427
11172,17,0.15,29,A,B,False,False,0.375,0.0,0.21428571428571427
11172,17,0.15,1378,B,A,False,False,0.25,0.25,0.21428571428571427
11172,17,0.15,700,C,A,True,False,0.25,0.0,0.21428571428571427
11172,17,0.15,121,C,A,False,False,0.0,0.5,0.15384615384615385
11172,17,0.15,606,B,A,False,False,0.125,0.25,0.14285714285714285
11172,17,0.15,835,B,A,False,False,0.0,0.5,0.14285714285714285
11172,17,0.15,178,D,A,False,False,0.0,0.5,0.14285714285714285
11172,17,0.15,897,C,A,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,602,D,A,False,True,0.0,0.25,0.14285714285714285
11172,17,0.15,596,D,A,False,False,0.25,0.0,0.14285714285714285
11172,17,0.15,1190,C,A,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,684,C,A,False,False,0.125,0.25,0.14285714285714285
11172,17,0.15,687,C,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,298,A,B,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,349,D,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,365,A,B,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,1124,B,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,522,D,A,False,False,0.0,0.5,0.14285714285714285
11172,17,0.15,1105,B,A,False,True,0.0,0.25,0.14285714285714285
11172,17,0.15,923,C,A,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,1008,B,A,False,False,0.25,0.0,0.14285714285714285
11172,17,0.15,1079,D,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,1087,D,A,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,315,C,A,False,True,0.125,0.0,0.14285714285714285
11172,17,0.15,1160,B,A,True,False,0.125,0.0,0.14285714285714285
11172,17,0.15,48,D,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,41,B,A,False,False,0.25,0.0,0.14285714285714285
11172,17,0.15,688,B,A,True,False,0.0,0.25,0.14285714285714285
11172,17,0.15,713,B,A,False,False,0.125,0.25,0.14285714285714285
11172,17,0.15,914,B,A,False,False,0.125,0.0,0.07692307692307693
11172,17,0.15,1287,D,A,False,False,0.125,0.0,0.07692307692307693
11172,17,0.15,1379,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,215,B,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,233,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,703,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1341,D,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1484,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1474,B,A,False,False,0.0,0.25,0.07142857142857142
11172,17,0.15,1159,D,A,False,False,0.0,0.25,0.07142857142857142
11172,17,0.15,587,C,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,6,A,B,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,24,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,131,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,1421,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1016,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,762,C,A,False,False,0.0,0.25,0.07142857142857142
11172,17,0.15,757,B,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,1246,C,A,False,False,0.0,0.25,0.07142857142857142
11172,17,0.15,659,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,436,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1014,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,1027,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,989,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,789,C,A,False,False,0.0,0.25,0.07142857142857142
11172,17,0.15,799,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1127,B,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,323,A,B,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,942,D,A,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,10,A,B,False,False,0.125,0.0,0.07142857142857142
11172,17,0.15,471,C,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,175,D,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,839,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1231,D,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1399,B,A,True,False,0.0,0.0,0.07142857142857142
11172,17,0.15,1435,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,234,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,113,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,1516,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1509,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1454,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1442,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1441,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,730,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,725,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,711,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,112,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,1337,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,246,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,243,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1348,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1354,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,206,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,211,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1347,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,213,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,231,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1376,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,734,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1507,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,712,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,707,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,710,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,370,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,368,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,364,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,874,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,868,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,870,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,864,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,865,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,52,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,51,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,863,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,416,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,42,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1492,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1462,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1490,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,12,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,15,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,65,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,76,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1433,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1428,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,124,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,1400,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,993,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,994,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1123,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,541,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,568,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,344,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,328,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1128,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,402,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,392,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,300,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,410,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1203,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1215,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,808,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,308,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,821,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,633,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,258,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1192,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,282,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,964,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,354,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1169,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,982,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,984,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,943,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,950,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,956,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,499,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,511,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,516,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1078,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1084,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,917,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,378,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,383,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,387,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,971,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,356,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1286,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1272,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,195,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1336,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1329,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1321,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1314,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1304,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1302,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,628,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,615,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,603,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,600,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,588,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1185,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1177,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,904,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,892,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,283,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1042,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1074,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1053,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,823,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,682,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1052,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,853,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,638,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,639,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1226,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,851,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,846,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,1301,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1019,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,1035,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1038,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1010,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1029,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,476,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,490,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1025,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,1059,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,1071,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,78,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,102,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,8,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,472,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,7,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,185,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,164,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,163,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,161,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,151,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,150,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,27,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,183,B,A,False,False,0.0,0.0,0.0
11172,17,0.15,800,A,B,False,False,0.0,0.0,0.0
11172,17,0.15,137,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,1383,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,148,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,139,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,766,C,A,False,False,0.0,0.0,0.0
11172,17,0.15,777,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,782,D,A,False,False,0.0,0.0,0.0
11172,17,0.15,58,C,A,False,False,0.0,0.0,0.0
