question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
667,A,B,False,False,0.0,0.0,0.0
363,A,B,False,False,0.0,0.0,0.0
365,A,B,False,False,0.0,0.0,0.0
368,C,A,False,False,0.0,0.0,0.0
633,B,A,False,False,0.0,,0.0
403,A,B,False,False,0.0,0.0,0.0
409,C,A,False,False,0.0,0.0,0.0
458,D,A,False,False,0.0,0.0,0.0
775,A,B,False,False,0.0,0.0,0.0
437,B,A,False,False,0.0,0.0,0.0
762,C,A,False,False,0.0,0.0,0.0
864,C,A,False,False,0.0,0.0,0.0
300,B,A,False,False,0.0,0.0,0.0
308,D,A,False,False,0.0,0.0,0.0
315,C,A,False,False,0.0,0.0,0.0
323,A,B,False,False,0.0,0.0,0.0
326,D,A,False,False,0.0,0.0,0.0
1506,C,A,False,False,0.0,0.0,0.0
1031,D,A,False,False,0.0,0.0,0.0
1035,D,A,False,False,0.0,0.0,0.0
994,D,A,False,False,0.0,0.0,0.0
993,D,A,False,False,0.0,0.0,0.0
982,A,B,False,False,0.0,0.0,0.0
981,B,A,False,False,0.0,0.0,0.0
971,C,A,False,False,0.0,0.0,0.0
1029,D,A,False,False,0.0,0.0,0.0
1027,D,A,False,False,0.0,0.0,0.0
1026,A,B,False,False,0.0,0.0,0.0
1499,A,B,False,False,0.0,0.0,0.0
1020,C,A,False,False,0.0,0.0,0.0
1019,C,A,False,False,,0.0,0.0
1016,B,A,False,False,0.0,0.0,0.0
1014,D,A,False,False,0.0,0.0,0.0
1313,B,A,False,False,0.0,0.0,0.0
640,A,B,False,False,0.0,0.0,0.0
651,B,A,False,False,0.0,0.0,0.0
1042,B,A,False,False,0.0,0.0,0.0
1025,B,A,False,False,0.0,0.0,0.0
